nGroupId	nOrder	nIndex	szAttrType	nAttrValueMin1	nAttrValueMax1	nAttrValueMin2	nAttrValueMax2	nAttrValueMin3	nAttrValueMax3	nCompareIndex	nReference	tbnColorList	FightPower	nAttrTypeWeight
8	7	12	attackrating_v	67	100					1	143	60|80|100	2860	120
8	7	13	lifemax_v	1333	2000					1	2856	60|80|100	2856	100
8	7	14	manamax_v	1333	2000					1	2856	60|80|100	2856	120
8	7	15	water_resist_v	334	501					1	714	60|80|100	2856	100
8	7	16	stealmana_v	134	201					1	286	60|80|100	2860	120
8	7	17	steallife_v	134	201					1	286	60|80|100	2860	100
8	7	18	recover_life_v	67	100	9	9			1	143	60|80|100	2860	100
8	7	19	recover_mana_v	67	100	9	9			1	143	60|80|100	2860	120
8	7	20	lifereplenish_w	533	800					1	1143	60|80|100	2858	100
8	7	21	manareplenish_w	533	800					1	1143	60|80|100	2858	120
8	7	22	weaken_deadlystrike_damage_v	67	100					1	143	60|80|100	2860	100
8	7	23	weaken_deadlystrike_v	67	100					1	143	60|80|100	2860	100
8	7	24	defense_v	67	100					1	143	60|80|100	2860	100
8	7	25	vitality_v	67	100					1	143	60|80|100	2860	100
8	7	26	energy_v	67	100					1	143	60|80|100	2860	100
8	7	27	return_resist_range_v	267	400					1	572	60|80|100	2860	120
8	7	28	return_resist_melee_v	267	400					1	572	60|80|100	2860	120
8	8	1	physical_waterdamage_v	74	111					1	158	60|80|100	3160	50
8	8	2	energy_waterdamage_v	74	111					1	158	60|80|100	3160	50
8	8	3	basic_damage_v	74	111			74	111	1	158	60|80|100	3160	50
8	8	4	deadlystrike_damage_v	74	111					1	158	60|80|100	3160	50
8	8	5	deadlystrike_v	74	111					1	158	60|80|100	3160	50
8	8	6	strength_v	74	111					1	158	60|80|100	3160	50
8	8	7	dexterity_v	74	111					1	158	60|80|100	3160	50
8	8	8	ignore_water_resist_v	100	100	74	111			2	158	60|80|100	2000	100
8	8	9	ignore_defense_v	74	111					1	158	60|80|100	3160	50
8	8	10	rangedamage_return_v	294	441					1	629	60|80|100	3145	120
8	8	11	meleedamage_return_v	294	441					1	629	60|80|100	3145	120
8	8	12	attackrating_v	74	111					1	158	60|80|100	3160	120
8	8	13	lifemax_v	1467	2200					1	3142	60|80|100	3142	100
8	8	14	manamax_v	1467	2200					1	3142	60|80|100	3142	120
8	8	15	water_resist_v	367	550					1	785	60|80|100	3140	100
8	8	16	stealmana_v	147	220					1	315	60|80|100	3150	120
8	8	17	steallife_v	147	220					1	315	60|80|100	3150	100
8	8	18	recover_life_v	74	111	9	9			1	158	60|80|100	3160	100
8	8	19	recover_mana_v	74	111	9	9			1	158	60|80|100	3160	120
8	8	20	lifereplenish_w	587	880					1	1257	60|80|100	3143	100
8	8	21	manareplenish_w	587	880					1	1257	60|80|100	3143	120
8	8	22	weaken_deadlystrike_damage_v	74	111					1	158	60|80|100	3160	100
8	8	23	weaken_deadlystrike_v	74	111					1	158	60|80|100	3160	100
8	8	24	defense_v	74	111					1	158	60|80|100	3160	100
8	8	25	vitality_v	74	111					1	158	60|80|100	3160	100
8	8	26	energy_v	74	111					1	158	60|80|100	3160	100
8	8	27	return_resist_range_v	294	441					1	629	60|80|100	3145	120
8	8	28	return_resist_melee_v	294	441					1	629	60|80|100	3145	120
8	9	1	physical_waterdamage_v	81	122					1	173	60|80|100	3460	50
8	9	2	energy_waterdamage_v	81	122					1	173	60|80|100	3460	50
8	9	3	basic_damage_v	81	122			81	122	1	173	60|80|100	3460	50
8	9	4	deadlystrike_damage_v	81	122					1	173	60|80|100	3460	50
8	9	5	deadlystrike_v	81	122					1	173	60|80|100	3460	50
8	9	6	strength_v	81	122					1	173	60|80|100	3460	50
8	9	7	dexterity_v	81	122					1	173	60|80|100	3460	50
8	9	8	ignore_water_resist_v	100	100	81	122			2	173	60|80|100	2000	100
8	9	9	ignore_defense_v	81	122					1	173	60|80|100	3460	50
8	9	10	rangedamage_return_v	323	484					1	692	60|80|100	3460	120
8	9	11	meleedamage_return_v	323	484					1	692	60|80|100	3460	120
8	9	12	attackrating_v	81	122					1	173	60|80|100	3460	120
8	9	13	lifemax_v	1612	2418					1	3455	60|80|100	3455	100
8	9	14	manamax_v	1612	2418					1	3455	60|80|100	3455	120
8	9	15	water_resist_v	404	605					1	864	60|80|100	3456	100
8	9	16	stealmana_v	162	243					1	346	60|80|100	3460	120
8	9	17	steallife_v	162	243					1	346	60|80|100	3460	100
8	9	18	recover_life_v	81	122	9	9			1	173	60|80|100	3460	100
8	9	19	recover_mana_v	81	122	9	9			1	173	60|80|100	3460	120
8	9	20	lifereplenish_w	645	968					1	1383	60|80|100	3458	100
8	9	21	manareplenish_w	645	968					1	1383	60|80|100	3458	120
8	9	22	weaken_deadlystrike_damage_v	81	122					1	173	60|80|100	3460	100
8	9	23	weaken_deadlystrike_v	81	122					1	173	60|80|100	3460	100
8	9	24	defense_v	81	122					1	173	60|80|100	3460	100
8	9	25	vitality_v	81	122					1	173	60|80|100	3460	100
8	9	26	energy_v	81	122					1	173	60|80|100	3460	100
8	9	27	return_resist_range_v	323	484					1	692	60|80|100	3460	120
8	9	28	return_resist_melee_v	323	484					1	692	60|80|100	3460	120
8	10	1	physical_waterdamage_v	89	134					1	190	60|80|100	3800	50
8	10	2	energy_waterdamage_v	89	134					1	190	60|80|100	3800	50
8	10	3	basic_damage_v	89	134			89	134	1	190	60|80|100	3800	50
8	10	4	deadlystrike_damage_v	89	134					1	190	60|80|100	3800	50
8	10	5	deadlystrike_v	89	134					1	190	60|80|100	3800	50
8	10	6	strength_v	89	134					1	190	60|80|100	3800	50
8	10	7	dexterity_v	89	134					1	190	60|80|100	3800	50
8	10	8	ignore_water_resist_v	100	100	89	134			2	190	60|80|100	2000	100
8	10	9	ignore_defense_v	89	134					1	190	60|80|100	3800	50
8	10	10	rangedamage_return_v	355	532					1	760	60|80|100	3800	120
8	10	11	meleedamage_return_v	355	532					1	760	60|80|100	3800	120
8	10	12	attackrating_v	89	134					1	190	60|80|100	3800	120
8	10	13	lifemax_v	1774	2661					1	3801	60|80|100	3801	100
8	10	14	manamax_v	1774	2661					1	3801	60|80|100	3801	120
8	10	15	water_resist_v	444	665					1	951	60|80|100	3804	100
8	10	16	stealmana_v	178	267					1	381	60|80|100	3810	120
8	10	17	steallife_v	178	267					1	381	60|80|100	3810	100
8	10	18	recover_life_v	89	134	9	9			1	190	60|80|100	3800	100
8	10	19	recover_mana_v	89	134	9	9			1	190	60|80|100	3800	120
8	10	20	lifereplenish_w	710	1065					1	1521	60|80|100	3803	100
8	10	21	manareplenish_w	710	1065					1	1521	60|80|100	3803	120
8	10	22	weaken_deadlystrike_damage_v	89	134					1	190	60|80|100	3800	100
8	10	23	weaken_deadlystrike_v	89	134					1	190	60|80|100	3800	100
8	10	24	defense_v	89	134					1	190	60|80|100	3800	100
8	10	25	vitality_v	89	134					1	190	60|80|100	3800	100
8	10	26	energy_v	89	134					1	190	60|80|100	3800	100
8	10	27	return_resist_range_v	355	532					1	760	60|80|100	3800	120
8	10	28	return_resist_melee_v	355	532					1	760	60|80|100	3800	120
8	11	1	physical_waterdamage_v	98	147					1	209	60|80|100	4180	50
8	11	2	energy_waterdamage_v	98	147					1	209	60|80|100	4180	50
8	11	3	basic_damage_v	98	147			98	147	1	209	60|80|100	4180	50
8	11	4	deadlystrike_damage_v	98	147					1	209	60|80|100	4180	50
8	11	5	deadlystrike_v	98	147					1	209	60|80|100	4180	50
8	11	6	strength_v	98	147					1	209	60|80|100	4180	50
8	11	7	dexterity_v	98	147					1	209	60|80|100	4180	50
8	11	8	ignore_water_resist_v	100	100	98	147			2	209	60|80|100	2000	100
8	11	9	ignore_defense_v	98	147					1	209	60|80|100	4180	50
8	11	10	rangedamage_return_v	391	586					1	837	60|80|100	4185	120
8	11	11	meleedamage_return_v	391	586					1	837	60|80|100	4185	120
8	11	12	attackrating_v	98	147					1	209	60|80|100	4180	120
8	11	13	lifemax_v	1952	2927					1	4181	60|80|100	4181	100
8	11	14	manamax_v	1952	2927					1	4181	60|80|100	4181	120
8	11	15	water_resist_v	488	732					1	1046	60|80|100	4184	100
8	11	16	stealmana_v	196	293					1	418	60|80|100	4180	120
8	11	17	steallife_v	196	293					1	418	60|80|100	4180	100
8	11	18	recover_life_v	98	147	9	9			1	209	60|80|100	4180	100
8	11	19	recover_mana_v	98	147	9	9			1	209	60|80|100	4180	120
8	11	20	lifereplenish_w	781	1172					1	1673	60|80|100	4183	100
8	11	21	manareplenish_w	781	1172					1	1673	60|80|100	4183	120
8	11	22	weaken_deadlystrike_damage_v	98	147					1	209	60|80|100	4180	100
8	11	23	weaken_deadlystrike_v	98	147					1	209	60|80|100	4180	100
8	11	24	defense_v	98	147					1	209	60|80|100	4180	100
8	11	25	vitality_v	98	147					1	209	60|80|100	4180	100
8	11	26	energy_v	98	147					1	209	60|80|100	4180	100
8	11	27	return_resist_range_v	391	586					1	837	60|80|100	4185	120
8	11	28	return_resist_melee_v	391	586					1	837	60|80|100	4185	120
8	12	1	physical_waterdamage_v	107	160					1	228	60|80|100	4560	50
8	12	2	energy_waterdamage_v	107	160					1	228	60|80|100	4560	50
8	12	3	basic_damage_v	107	160			107	160	1	228	60|80|100	4560	50
8	12	4	deadlystrike_damage_v	107	160					1	228	60|80|100	4560	50
8	12	5	deadlystrike_v	107	160					1	228	60|80|100	4560	50
8	12	6	strength_v	107	160					1	228	60|80|100	4560	50
8	12	7	dexterity_v	107	160					1	228	60|80|100	4560	50
8	12	8	ignore_water_resist_v	100	100	107	160			2	228	60|80|100	2000	100
8	12	9	ignore_defense_v	107	160					1	228	60|80|100	4560	50
8	12	10	rangedamage_return_v	426	639					1	912	60|80|100	4560	120
8	12	11	meleedamage_return_v	426	639					1	912	60|80|100	4560	120
8	12	12	attackrating_v	107	160					1	228	60|80|100	4560	120
8	12	13	lifemax_v	2129	3194					1	4562	60|80|100	4562	100
8	12	14	manamax_v	2129	3194					1	4562	60|80|100	4562	120
8	12	15	water_resist_v	532	798					1	1140	60|80|100	4560	100
8	12	16	stealmana_v	213	320					1	456	60|80|100	4560	120
8	12	17	steallife_v	213	320					1	456	60|80|100	4560	100
8	12	18	recover_life_v	107	160	9	9			1	228	60|80|100	4560	100
8	12	19	recover_mana_v	107	160	9	9			1	228	60|80|100	4560	120
8	12	20	lifereplenish_w	852	1277					1	1824	60|80|100	4560	100
8	12	21	manareplenish_w	852	1277					1	1824	60|80|100	4560	120
8	12	22	weaken_deadlystrike_damage_v	107	160					1	228	60|80|100	4560	100
8	12	23	weaken_deadlystrike_v	107	160					1	228	60|80|100	4560	100
8	12	24	defense_v	107	160					1	228	60|80|100	4560	100
8	12	25	vitality_v	107	160					1	228	60|80|100	4560	100
8	12	26	energy_v	107	160					1	228	60|80|100	4560	100
8	12	27	return_resist_range_v	426	639					1	912	60|80|100	4560	120
8	12	28	return_resist_melee_v	426	639					1	912	60|80|100	4560	120
8	13	1	physical_waterdamage_v	112	168					1	240	60|80|100	4800	50
8	13	2	energy_waterdamage_v	112	168					1	240	60|80|100	4800	50
8	13	3	basic_damage_v	112	168			112	168	1	240	60|80|100	4800	50
8	13	4	deadlystrike_damage_v	112	168					1	240	60|80|100	4800	50
8	13	5	deadlystrike_v	112	168					1	240	60|80|100	4800	50
8	13	6	strength_v	112	168					1	240	60|80|100	4800	50
8	13	7	dexterity_v	112	168					1	240	60|80|100	4800	50
8	13	8	ignore_water_resist_v	100	100	112	168			2	240	60|80|100	2000	100
8	13	9	ignore_defense_v	112	168					1	240	60|80|100	4800	50
8	13	10	rangedamage_return_v	448	671					1	958	60|80|100	4790	120
8	13	11	meleedamage_return_v	448	671					1	958	60|80|100	4790	120
8	13	12	attackrating_v	112	168					1	240	60|80|100	4800	120
8	13	13	lifemax_v	2236	3353					1	4790	60|80|100	4790	100
8	13	14	manamax_v	2236	3353					1	4790	60|80|100	4790	120
8	13	15	water_resist_v	560	839					1	1198	60|80|100	4792	100
8	13	16	stealmana_v	224	335					1	479	60|80|100	4790	120
8	13	17	steallife_v	224	335					1	479	60|80|100	4790	100
8	13	18	recover_life_v	112	168	9	9			1	240	60|80|100	4800	100
8	13	19	recover_mana_v	112	168	9	9			1	240	60|80|100	4800	120
8	13	20	lifereplenish_w	894	1341					1	1916	60|80|100	4790	100
8	13	21	manareplenish_w	894	1341					1	1916	60|80|100	4790	120
8	13	22	weaken_deadlystrike_damage_v	112	168					1	240	60|80|100	4800	100
8	13	23	weaken_deadlystrike_v	112	168					1	240	60|80|100	4800	100
8	13	24	defense_v	112	168					1	240	60|80|100	4800	100
8	13	25	vitality_v	112	168					1	240	60|80|100	4800	100
8	13	26	energy_v	112	168					1	240	60|80|100	4800	100
8	13	27	return_resist_range_v	448	671					1	958	60|80|100	4790	120
8	13	28	return_resist_melee_v	448	671					1	958	60|80|100	4790	120
8	14	1	physical_waterdamage_v	117	176					1	251	60|80|100	5020	50
8	14	2	energy_waterdamage_v	117	176					1	251	60|80|100	5020	50
8	14	3	basic_damage_v	117	176			117	176	1	251	60|80|100	5020	50
8	14	4	deadlystrike_damage_v	117	176					1	251	60|80|100	5020	50
8	14	5	deadlystrike_v	117	176					1	251	60|80|100	5020	50
8	14	6	strength_v	117	176					1	251	60|80|100	5020	50
8	14	7	dexterity_v	117	176					1	251	60|80|100	5020	50
8	14	8	ignore_water_resist_v	100	100	117	176			2	251	60|80|100	2000	100
8	14	9	ignore_defense_v	117	176					1	251	60|80|100	5020	50
8	14	10	rangedamage_return_v	470	705					1	1006	60|80|100	5030	120
8	14	11	meleedamage_return_v	470	705					1	1006	60|80|100	5030	120
8	14	12	attackrating_v	117	176					1	251	60|80|100	5020	120
8	14	13	lifemax_v	2346	3519					1	5026	60|80|100	5026	100
8	14	14	manamax_v	2346	3519					1	5026	60|80|100	5026	120
8	14	15	water_resist_v	587	880					1	1257	60|80|100	5028	100
8	14	16	stealmana_v	235	352					1	503	60|80|100	5030	120
8	14	17	steallife_v	235	352					1	503	60|80|100	5030	100
8	14	18	recover_life_v	117	176	9	9			1	251	60|80|100	5020	100
8	14	19	recover_mana_v	117	176	9	9			1	251	60|80|100	5020	120
8	14	20	lifereplenish_w	939	1408					1	2010	60|80|100	5025	100
8	14	21	manareplenish_w	939	1408					1	2010	60|80|100	5025	120
8	14	22	weaken_deadlystrike_damage_v	117	176					1	251	60|80|100	5020	100
8	14	23	weaken_deadlystrike_v	117	176					1	251	60|80|100	5020	100
8	14	24	defense_v	117	176					1	251	60|80|100	5020	100
8	14	25	vitality_v	117	176					1	251	60|80|100	5020	100
8	14	26	energy_v	117	176					1	251	60|80|100	5020	100
8	14	27	return_resist_range_v	470	705					1	1006	60|80|100	5030	120
8	14	28	return_resist_melee_v	470	705					1	1006	60|80|100	5030	120
8	15	1	physical_waterdamage_v	123	184					1	263	60|80|100	5260	50
8	15	2	energy_waterdamage_v	123	184					1	263	60|80|100	5260	50
8	15	3	basic_damage_v	123	184			123	184	1	263	60|80|100	5260	50
8	15	4	deadlystrike_damage_v	123	184					1	263	60|80|100	5260	50
8	15	5	deadlystrike_v	123	184					1	263	60|80|100	5260	50
8	15	6	strength_v	123	184					1	263	60|80|100	5260	50
8	15	7	dexterity_v	123	184					1	263	60|80|100	5260	50
8	15	8	ignore_water_resist_v	100	100	123	184			2	263	60|80|100	2000	100
8	15	9	ignore_defense_v	123	184					1	263	60|80|100	5260	50
8	15	10	rangedamage_return_v	492	737					1	1053	60|80|100	5265	120
8	15	11	meleedamage_return_v	492	737					1	1053	60|80|100	5265	120
8	15	12	attackrating_v	123	184					1	263	60|80|100	5260	120
8	15	13	lifemax_v	2456	3684					1	5262	60|80|100	5262	100
8	15	14	manamax_v	2456	3684					1	5262	60|80|100	5262	120
8	15	15	water_resist_v	614	921					1	1316	60|80|100	5264	100
8	15	16	stealmana_v	246	369					1	527	60|80|100	5270	120
8	15	17	steallife_v	246	369					1	527	60|80|100	5270	100
8	15	18	recover_life_v	123	184	9	9			1	263	60|80|100	5260	100
8	15	19	recover_mana_v	123	184	9	9			1	263	60|80|100	5260	120
8	15	20	lifereplenish_w	983	1474					1	2105	60|80|100	5263	100
8	15	21	manareplenish_w	983	1474					1	2105	60|80|100	5263	120
8	15	22	weaken_deadlystrike_damage_v	123	184					1	263	60|80|100	5260	100
8	15	23	weaken_deadlystrike_v	123	184					1	263	60|80|100	5260	100
8	15	24	defense_v	123	184					1	263	60|80|100	5260	100
8	15	25	vitality_v	123	184					1	263	60|80|100	5260	100
8	15	26	energy_v	123	184					1	263	60|80|100	5260	100
8	15	27	return_resist_range_v	492	737					1	1053	60|80|100	5265	120
8	15	28	return_resist_melee_v	492	737					1	1053	60|80|100	5265	120
8	16	1	physical_waterdamage_v	128	192					1	275	60|80|100	5500	50
8	16	2	energy_waterdamage_v	128	192					1	275	60|80|100	5500	50
8	16	3	basic_damage_v	128	192			128	192	1	275	60|80|100	5500	50
8	16	4	deadlystrike_damage_v	128	192					1	275	60|80|100	5500	50
8	16	5	deadlystrike_v	128	192					1	275	60|80|100	5500	50
8	16	6	strength_v	128	192					1	275	60|80|100	5500	50
8	16	7	dexterity_v	128	192					1	275	60|80|100	5500	50
8	16	8	ignore_water_resist_v	100	100	128	192			2	275	60|80|100	2000	100
8	16	9	ignore_defense_v	128	192					1	275	60|80|100	5500	50
8	16	10	rangedamage_return_v	513	770					1	1100	60|80|100	5500	120
8	16	11	meleedamage_return_v	513	770					1	1100	60|80|100	5500	120
8	16	12	attackrating_v	128	192					1	275	60|80|100	5500	120
8	16	13	lifemax_v	2566	3849					1	5499	60|80|100	5499	100
8	16	14	manamax_v	2566	3849					1	5499	60|80|100	5499	120
8	16	15	water_resist_v	642	963					1	1376	60|80|100	5504	100
8	16	16	stealmana_v	257	386					1	550	60|80|100	5500	120
8	16	17	steallife_v	257	386					1	550	60|80|100	5500	100
8	16	18	recover_life_v	128	192	9	9			1	275	60|80|100	5500	100
8	16	19	recover_mana_v	128	192	9	9			1	275	60|80|100	5500	120
8	16	20	lifereplenish_w	1027	1540					1	2200	60|80|100	5500	100
8	16	21	manareplenish_w	1027	1540					1	2200	60|80|100	5500	120
8	16	22	weaken_deadlystrike_damage_v	128	192					1	275	60|80|100	5500	100
8	16	23	weaken_deadlystrike_v	128	192					1	275	60|80|100	5500	100
8	16	24	defense_v	128	192					1	275	60|80|100	5500	100
8	16	25	vitality_v	128	192					1	275	60|80|100	5500	100
8	16	26	energy_v	128	192					1	275	60|80|100	5500	100
8	16	27	return_resist_range_v	513	770					1	1100	60|80|100	5500	120
8	16	28	return_resist_melee_v	513	770					1	1100	60|80|100	5500	120
8	17	1	physical_waterdamage_v	134	201					1	287	60|80|100	5740	50
8	17	2	energy_waterdamage_v	134	201					1	287	60|80|100	5740	50
8	17	3	basic_damage_v	134	201			134	201	1	287	60|80|100	5740	50
8	17	4	deadlystrike_damage_v	134	201					1	287	60|80|100	5740	50
8	17	5	deadlystrike_v	134	201					1	287	60|80|100	5740	50
8	17	6	strength_v	134	201					1	287	60|80|100	5740	50
8	17	7	dexterity_v	134	201					1	287	60|80|100	5740	50
8	17	8	ignore_water_resist_v	100	100	134	201			2	287	60|80|100	2000	100
8	17	9	ignore_defense_v	134	201					1	287	60|80|100	5740	50
8	17	10	rangedamage_return_v	536	803					1	1148	60|80|100	5740	120
8	17	11	meleedamage_return_v	536	803					1	1148	60|80|100	5740	120
8	17	12	attackrating_v	134	201					1	287	60|80|100	5740	120
8	17	13	lifemax_v	2676	4014					1	5735	60|80|100	5735	100
8	17	14	manamax_v	2676	4014					1	5735	60|80|100	5735	120
8	17	15	water_resist_v	670	1005					1	1434	60|80|100	5736	100
8	17	16	stealmana_v	268	402					1	574	60|80|100	5740	120
8	17	17	steallife_v	268	402					1	574	60|80|100	5740	100
8	17	18	recover_life_v	134	201	9	9			1	287	60|80|100	5740	100
8	17	19	recover_mana_v	134	201	9	9			1	287	60|80|100	5740	120
8	17	20	lifereplenish_w	1071	1606					1	2295	60|80|100	5738	100
8	17	21	manareplenish_w	1071	1606					1	2295	60|80|100	5738	120
8	17	22	weaken_deadlystrike_damage_v	134	201					1	287	60|80|100	5740	100
8	17	23	weaken_deadlystrike_v	134	201					1	287	60|80|100	5740	100
8	17	24	defense_v	134	201					1	287	60|80|100	5740	100
8	17	25	vitality_v	134	201					1	287	60|80|100	5740	100
8	17	26	energy_v	134	201					1	287	60|80|100	5740	100
8	17	27	return_resist_range_v	536	803					1	1148	60|80|100	5740	120
8	17	28	return_resist_melee_v	536	803					1	1148	60|80|100	5740	120
8	18	1	physical_waterdamage_v	140	209					1	299	60|80|100	5980	50
8	18	2	energy_waterdamage_v	140	209					1	299	60|80|100	5980	50
8	18	3	basic_damage_v	140	209			140	209	1	299	60|80|100	5980	50
8	18	4	deadlystrike_damage_v	140	209					1	299	60|80|100	5980	50
8	18	5	deadlystrike_v	140	209					1	299	60|80|100	5980	50
8	18	6	strength_v	140	209					1	299	60|80|100	5980	50
8	18	7	dexterity_v	140	209					1	299	60|80|100	5980	50
8	18	8	ignore_water_resist_v	100	100	140	209			2	299	60|80|100	2000	100
8	18	9	ignore_defense_v	140	209					1	299	60|80|100	5980	50
8	18	10	rangedamage_return_v	558	837					1	1194	60|80|100	5970	120
8	18	11	meleedamage_return_v	558	837					1	1194	60|80|100	5970	120
8	18	12	attackrating_v	140	209					1	299	60|80|100	5980	120
8	18	13	lifemax_v	2788	4181					1	5973	60|80|100	5973	100
8	18	14	manamax_v	2788	4181					1	5973	60|80|100	5973	120
8	18	15	water_resist_v	697	1046					1	1493	60|80|100	5972	100
8	18	16	stealmana_v	280	419					1	598	60|80|100	5980	120
8	18	17	steallife_v	280	419					1	598	60|80|100	5980	100
8	18	18	recover_life_v	140	209	9	9			1	299	60|80|100	5980	100
8	18	19	recover_mana_v	140	209	9	9			1	299	60|80|100	5980	120
8	18	20	lifereplenish_w	1116	1673					1	2390	60|80|100	5975	100
8	18	21	manareplenish_w	1116	1673					1	2390	60|80|100	5975	120
8	18	22	weaken_deadlystrike_damage_v	140	209					1	299	60|80|100	5980	100
8	18	23	weaken_deadlystrike_v	140	209					1	299	60|80|100	5980	100
8	18	24	defense_v	140	209					1	299	60|80|100	5980	100
8	18	25	vitality_v	140	209					1	299	60|80|100	5980	100
8	18	26	energy_v	140	209					1	299	60|80|100	5980	100
8	18	27	return_resist_range_v	558	837					1	1194	60|80|100	5970	120
8	18	28	return_resist_melee_v	558	837					1	1194	60|80|100	5970	120
8	19	1	physical_waterdamage_v	145	218					1	311	60|80|100	6220	50
8	19	2	energy_waterdamage_v	145	218					1	311	60|80|100	6220	50
8	19	3	basic_damage_v	145	218			145	218	1	311	60|80|100	6220	50
8	19	4	deadlystrike_damage_v	145	218					1	311	60|80|100	6220	50
8	19	5	deadlystrike_v	145	218					1	311	60|80|100	6220	50
8	19	6	strength_v	145	218					1	311	60|80|100	6220	50
8	19	7	dexterity_v	145	218					1	311	60|80|100	6220	50
8	19	8	ignore_water_resist_v	100	100	145	218			2	311	60|80|100	2000	100
8	19	9	ignore_defense_v	145	218					1	311	60|80|100	6220	50
8	19	10	rangedamage_return_v	580	870					1	1242	60|80|100	6210	120
8	19	11	meleedamage_return_v	580	870					1	1242	60|80|100	6210	120
8	19	12	attackrating_v	145	218					1	311	60|80|100	6220	120
8	19	13	lifemax_v	2898	4347					1	6209	60|80|100	6209	100
